Unnamed: 0,Elevation,Longitude,Latitude,Nearest_Drainage_Distance
1730653,64.0,72.9227479401715,18.399091540953968,10.702970050570677
1730654,144.0,72.93362574298051,18.399091540953968,10.100602043787108
1730655,138.0,72.94450354578949,18.399091540953968,9.612833053719214
1730656,64.0,72.9553813485985,18.399091540953968,9.257794603388204
1730657,40.0,72.96625915140748,18.399091540953968,9.051119623921094
1730658,147.0,72.97713695421649,18.399091540953968,9.003031484043813
1730659,108.0,72.9880147570255,18.399091540953968,9.11604021968938
1730660,240.0,72.99889255983447,18.399091540953968,9.384327711639417
1730661,196.0,73.00977036264348,18.399091540953968,9.795143073996288
1730662,29.0,73.02064816545246,18.399091540953968,10.331498100894903
1730663,137.0,73.04240377107045,18.399091540953968,11.708002183582058
1730664,38.0,73.05328157387946,18.399091540953968,12.514781343834473
1730665,58.0,73.06415937668845,18.399091540953968,13.382002576794584
1730666,78.0,73.07503717949743,18.399091540953968,14.298672587859313
1730667,164.0,73.08591498230645,18.399091540953968,15.255880391262869
1730668,173.0,73.09679278511543,18.399091540953968,16.24646235887289
1730669,163.0,73.10767058792445,18.399091540953968,17.264674794860987
1730670,245.0,73.11854839073342,18.399091540953968,18.30590768834901
1730671,256.0,73.12942619354243,18.399091540953968,19.36644832551005
1730672,54.0,73.14030399635142,18.399091540953968,20.443292032425802
1730673,15.0,73.15118179916043,18.399091540953968,21.5339931603418
1730674,18.0,73.16205960196942,18.399091540953968,22.63654871362551
1730675,190.0,73.17293740477841,18.399091540953968,23.749307733641036
1730676,286.0,73.18381520758741,18.399091540953968,24.87090070580968
1731523,43.0,73.03152596826148,18.3945269351406,11.39417375403026
1731572,4.0,72.9227479401715,18.38996220693332,11.568072369119237
1731573,7.0,72.93362574298051,18.38996220693332,11.013123629594075
1731574,69.0,72.94450354578949,18.38996220693332,10.567558362859593
1731575,10.0,72.9553813485985,18.38996220693332,10.24565719474797
1731576,61.0,72.96625915140748,18.38996220693332,10.059299025294786
1731577,32.0,72.97713695421649,18.38996220693332,10.016052432792632
1731578,48.0,72.9880147570255,18.38996220693332,10.11775270110717
1731579,164.0,72.99889255983447,18.38996220693332,10.36013209535528
1731580,331.0,73.00977036264348,18.38996220693332,10.73366471778509
1731581,84.0,73.02064816545246,18.38996220693332,11.22526540633058
1731582,185.0,73.04240377107045,18.38996220693332,12.503761256699095
1731583,95.0,73.05328157387946,18.38996220693332,13.262220120242102
1731584,141.0,73.06415937668845,18.38996220693332,14.08349116515873
1731585,124.0,73.07503717949743,18.38996220693332,14.957231301566692
1731586,213.0,73.08591498230645,18.38996220693332,15.87477927236426
1731587,151.0,73.09679278511543,18.38996220693332,16.828971139438107
1731588,107.0,73.10767058792445,18.38996220693332,17.813919450982016
1731589,120.0,73.11854839073342,18.38996220693332,18.82479712315972
1731590,189.0,73.12942619354243,18.38996220693332,19.8576446533424
1731591,180.0,73.14030399635142,18.38996220693332,20.90920657406233
1731592,20.0,73.15118179916043,18.38996220693332,21.976796669747266
1731593,21.0,73.16205960196942,18.38996220693332,23.058188742789575
1731594,258.0,73.17293740477841,18.38996220693332,24.15152890110581
1731595,249.0,73.18381520758741,18.38996220693332,25.255265438161832
1732462,2.0,72.93362574298051,18.38083238344069,11.941968085488092
1732463,1.0,72.94450354578949,18.38083238344069,11.53234579027773
1732464,6.0,72.9553813485985,18.38083238344069,11.238113766392631
1732465,67.0,72.96625915140748,18.38083238344069,11.068478059534174
1732466,22.0,72.97713695421649,18.38083238344069,11.029189272586809
1732467,67.0,72.9880147570255,18.38083238344069,11.121628900249018
1732468,176.0,72.99889255983447,18.38083238344069,11.342576722566319
1732469,355.0,73.00977036264348,18.38083238344069,11.684745095547324
1732470,209.0,73.02064816545246,18.38083238344069,12.137886682477093
1732471,71.0,73.03152596826148,18.38083238344069,12.690119077991042
1732472,88.0,73.04240377107045,18.38083238344069,13.329131826140143
1732473,228.0,73.05328157387946,18.38083238344069,14.043083428928533
1732474,329.0,73.06415937668845,18.38083238344069,14.821148169868513
1732475,243.0,73.07503717949743,18.38083238344069,15.65376880762774
1732476,258.0,73.08591498230645,18.38083238344069,16.532704758156747
1732477,87.0,73.09679278511543,18.38083238344069,17.450959265499804
1732478,97.0,73.11310948932893,18.38083238344069,18.889457129578233
1732479,148.0,73.12942619354243,18.38083238344069,20.387441253195817
1732480,267.0,73.14030399635142,18.38083238344069,21.41300140640971
1732481,172.0,73.15118179916043,18.38083238344069,22.456653836613935
1732482,93.0,73.16205960196942,18.38083238344069,23.515989831861226
1732483,210.0,73.17293740477841,18.38083238344069,24.588982450175564
1732484,279.0,73.18381520758741,18.38083238344069,25.67391949091732
1733362,1.0,72.93362574298051,18.371702070683547,12.88361829901385
1733363,3.0,72.949942447194,18.371702070683547,12.355470183497681
1733364,22.0,72.96625915140748,18.371702070683547,12.078419816940366
1733365,20.0,72.97713695421649,18.371702070683547,12.042426446958784
1733366,24.0,72.9880147570255,18.371702070683547,12.127145093331842
1733367,85.0,72.99889255983447,18.371702070683547,12.330087811008147
1733368,321.0,73.00977036264348,18.371702070683547,12.645563912605306
1733369,318.0,73.02064816545246,18.371702070683547,13.065424288423365
1733370,169.0,73.03152596826148,18.371702070683547,13.579990461464272
1733371,121.0,73.04240377107045,18.371702070683547,14.178955319715572
1733372,279.0,73.05872047528396,18.371702070683547,15.213476126822117
1733373,303.0,73.07503717949743,18.371702070683547,16.383451913517117
1733374,162.0,73.08591498230645,18.371702070683547,17.22519507408398
1733375,75.0,73.09679278511543,18.371702070683547,18.10836817623283
1733376,74.0,73.10767058792445,18.371702070683547,19.027203015683533
1733377,83.0,73.11854839073342,18.371702070683547,19.97677939814332
1733378,116.0,73.12942619354243,18.371702070683547,20.952918163644394
1733379,211.0,73.14030399635142,18.371702070683547,21.952076164927373
1733380,248.0,73.15118179916043,18.371702070683547,22.97124986276053
1733381,239.0,73.16205960196942,18.371702070683547,24.007890296568522
1733382,256.0,73.17293740477841,18.371702070683547,25.059829940662215
1733383,245.0,73.18381520758741,18.371702070683547,26.125220778894345
1734271,5.0,72.9227479401715,18.3625712688694,14.28116536327109
1734272,3.0,72.93362574298051,18.3625712688694,13.83547172584431
1734273,10.0,72.94450354578949,18.3625712688694,13.483496414074416
1734274,25.0,72.9553813485985,18.3625712688694,13.23271994520419
1734275,20.0,72.96625915140748,18.3625712688694,13.08896033595528
1734276,47.0,72.97713695421649,18.3625712688694,13.055753219648613
1734277,31.0,72.9880147570255,18.3625712688694,13.133937167379603
1734278,73.0,72.99889255983447,18.3625712688694,13.321551066941284
1734279,294.0,73.00977036264348,18.3625712688694,13.614071546372099
1734280,356.0,73.02064816545246,18.3625712688694,14.004926605965345
1734281,293.0,73.03152596826148,18.3625712688694,14.486158853727009
1734282,204.0,73.04240377107045,18.3625712688694,15.049100682779791
1734283,266.0,73.05328157387946,18.3625712688694,15.684956752049663
1734284,263.0,73.06415937668845,18.3625712688694,16.38524059008649
1734285,278.0,73.07503717949743,18.3625712688694,17.14205804460131
1734286,140.0,73.08591498230645,18.3625712688694,17.948259044882317
1734287,90.0,73.09679278511543,18.3625712688694,18.797490667851243
1734288,107.0,73.10767058792445,18.3625712688694,19.68418431131931
1734289,65.0,73.12942619354243,18.3625712688694,21.551274602081705
1734290,57.0,73.14030399635142,18.3625712688694,22.523905197650013
1734291,240.0,73.15118179916043,18.3625712688694,23.51831153929483
1734292,247.0,73.16205960196942,18.3625712688694,24.531845709078265
1734293,207.0,73.17293740477841,18.3625712688694,25.562232571840493
1734294,204.0,73.18381520758741,18.3625712688694,26.607514317348876
1735156,57.0,73.11854839073344,18.358005684630815,20.928250492955716
1735191,81.0,72.92274794017152,18.35343997820584,15.213162382755307
1735192,21.0,72.93362574298051,18.35343997820584,14.795570398860693
1735193,57.0,72.9445035457895,18.35343997820584,14.466972769012616
1735194,109.0,72.95538134859851,18.35343997820584,14.233534441564519
1735195,229.0,72.96625915140748,18.35343997820584,14.09998256123801
1735196,132.0,72.97713695421648,18.35343997820584,14.06916193962419
1735197,121.0,72.9880147570255,18.35343997820584,14.141744272460906
1735198,188.0,72.99889255983449,18.35343997820584,14.316156899815619
1735199,260.0,73.00977036264347,18.35343997820584,14.588748048435539
1735200,335.0,73.02064816545247,18.35343997820584,14.954149751473587
1735201,318.0,73.03152596826146,18.35343997820584,15.405759438807262
1735202,303.0,73.04240377107047,18.35343997820584,15.936249775636437
1735203,241.0,73.05328157387946,18.35343997820584,16.538031740950125
1735204,275.0,73.06415937668847,18.35343997820584,17.203625627932464
1735205,172.0,73.07503717949744,18.35343997820584,17.925924789408242
1735206,39.0,73.08591498230645,18.35343997820584,18.698358973268363
1735207,89.0,73.09679278511544,18.35343997820584,19.51497581241142
1735208,100.0,73.10767058792443,18.35343997820584,20.370462379458854
1735209,39.0,73.12942619354243,18.35343997820584,22.179857134917203
1735210,124.0,73.14030399635142,18.35343997820584,23.12606604902206
1735211,197.0,73.15118179916041,18.35343997820584,24.09563452599396
1735212,229.0,73.16205960196942,18.35343997820584,25.085854170129974
1735213,192.0,73.17293740477841,18.35343997820584,26.094374098795097
1735214,214.0,73.18381520758741,18.35343997820584,27.119152709827258
1736115,30.0,72.9227479401715,18.344308198900485,16.155037377917225
1736116,10.0,72.94450354578949,18.344308198900485,15.454391741416629
1736117,73.0,72.9553813485985,18.344308198900485,15.23608958023723
1736118,177.0,72.96625915140748,18.344308198900485,15.111400703608497
1736119,199.0,72.97713695421649,18.344308198900485,15.082647005123933
1736120,162.0,72.9880147570255,18.344308198900485,15.150374716999055
1736121,148.0,72.99889255983447,18.344308198900485,15.313303738185736
1736122,257.0,73.00977036264348,18.344308198900485,15.568445414316333
1736123,280.0,73.02064816545246,18.344308198900485,15.91136442255298
1736124,281.0,73.03152596826148,18.344308198900485,16.33653411480606
1736125,282.0,73.04240377107045,18.344308198900485,16.837724903004325
1736126,194.0,73.05328157387946,18.344308198900485,17.40837203366464
1736127,245.0,73.06415937668845,18.344308198900485,18.041886202496308
1736128,190.0,73.07503717949743,18.344308198900485,18.731889988820914
1736129,38.0,73.08591498230645,18.344308198900485,19.47237918927753
1736130,23.0,73.09679278511543,18.344308198900485,20.257818341488885
1736131,52.0,73.10767058792445,18.344308198900485,21.083184307660883
1736132,61.0,73.11854839073342,18.344308198900485,21.94397231753734
1736133,21.0,73.12942619354243,18.344308198900485,22.836177121469802
1736134,117.0,73.14030399635142,18.344308198900485,23.756259257331195
1736135,224.0,73.15118179916043,18.344308198900485,24.701103744734514
1736136,200.0,73.16205960196942,18.344308198900485,25.667976204656856
1736137,231.0,73.17293740477841,18.344308198900485,26.654479597352335
1736138,181.0,73.1892541089919,18.344308198900485,28.166519756889542
1737033,99.0,72.96625915140748,18.335175931161068,16.12315046129927
1737034,5.0,72.97713695421649,18.335175931161068,16.096204218816606
1737035,3.0,72.9880147570255,18.335175931161068,16.159684515427884
1737036,5.0,72.99889255983447,18.335175931161068,16.312535699596456
1737037,199.0,73.00977036264348,18.335175931161068,16.552282084088066
1737038,148.0,73.02064816545246,18.335175931161068,16.875220512928426
1737039,235.0,73.03152596826148,18.335175931161068,17.27668650108862
1737040,200.0,73.04240377107045,18.335175931161068,17.751352891594703
1737041,78.0,73.05328157387946,18.335175931161068,18.293522526707445
1737042,166.0,73.06415937668845,18.335175931161068,18.897386256212847
1737043,261.0,73.07503717949743,18.335175931161068,19.5572301752054
1737044,115.0,73.08591498230645,18.335175931161068,20.267587445566488
1737045,2.0,73.09679278511543,18.335175931161068,21.02333830602169
1737046,12.0,73.10767058792445,18.335175931161068,21.819766500205123
1737047,29.0,73.11854839073342,18.335175931161068,22.652581986288464
1737048,27.0,73.12942619354243,18.335175931161068,23.5179194465798
1737049,71.0,73.14030399635142,18.335175931161068,24.412320731020426
1737050,28.0,73.15118179916043,18.335175931161068,25.332707628297705
1737051,64.0,73.16205960196942,18.335175931161068,26.276349670673554
1737052,102.0,73.17293740477841,18.335175931161068,27.240830240254194
1737053,242.0,73.18381520758741,18.335175931161068,28.224013114180096
1737946,13.0,72.96625915140748,18.32604317519533,17.1351826924591
1737947,3.0,72.97713695421649,18.32604317519533,17.109830372043568
1737948,2.0,72.9880147570255,18.32604317519533,17.169563440705613
1737949,7.0,72.99889255983447,18.32604317519533,17.31350126510706
1737950,115.0,73.00977036264348,18.32604317519533,17.539570898328094
1737951,223.0,73.02064816545246,18.32604317519533,17.844651088385433
1737952,278.0,73.03152596826148,18.32604317519533,18.224774389910916
1737953,219.0,73.04240377107045,18.32604317519533,18.675359021667635
1737954,69.0,73.05328157387946,18.32604317519533,19.191442664411856
1737955,122.0,73.06415937668845,18.32604317519533,19.76789600394431
1737956,209.0,73.07503717949743,18.32604317519533,20.399601889061945
1737957,2.0,73.08591498230645,18.32604317519533,21.081594009228507
1737958,1.0,73.10223168651994,18.32604317519533,22.188634735866767
1737959,2.0,73.11854839073342,18.32604317519533,23.38371176164673
1737960,28.0,73.12942619354243,18.32604317519533,24.22294449900902
1737961,75.0,73.14030399635142,18.32604317519533,25.092228051340214
1737962,105.0,73.15118179916043,18.32604317519533,25.988547109968803
1737963,152.0,73.16205960196942,18.32604317519533,26.909200231923677
1737964,150.0,73.17293740477841,18.32604317519533,27.851774401007244
1737965,185.0,73.18381520758741,18.32604317519533,28.81411843828759
1738828,12.0,72.96625915140748,18.316909931211114,18.14745919771442
1738829,1.0,72.98257585562098,18.316909931211114,18.141703778586983
1738830,8.0,72.99889255983447,18.316909931211114,18.31592518781466
1738831,193.0,73.00977036264348,18.316909931211114,18.52976893342811
1738832,302.0,73.02064816545246,18.316909931211114,18.81880341294247
1738833,290.0,73.03152596826148,18.316909931211114,19.179629584324942
1738834,186.0,73.04240377107045,18.316909931211114,19.60828457609034
1738835,37.0,73.05328157387946,18.316909931211114,20.100429372781257
1738836,199.0,73.06415937668845,18.316909931211114,20.651525412218753
1738837,161.0,73.07503717949743,18.316909931211114,21.256988184147335
1738838,8.0,73.09679278511543,18.316909931211114,22.61316094809511
1738839,4.0,73.10767058792445,18.316909931211114,23.211558017222472
1738840,36.0,73.11854839073342,18.316909931211114,23.78659327038882
1738841,12.0,73.12942619354243,18.316909931211114,24.40785564450821
1738842,56.0,73.14030399635142,18.316909931211114,25.071908958902718
1738843,113.0,73.15118179916043,18.316909931211114,25.775446154277496
1738844,124.0,73.16205960196942,18.316909931211114,26.515324512227142
1738845,151.0,73.17293740477841,18.316909931211114,27.28858822756349
1738846,183.0,73.18381520758741,18.316909931211114,28.092480574818026
1739729,38.0,72.97713695421649,18.30777619941632,19.137280035556277
1739730,7.0,72.9880147570255,18.30777619941632,19.1907034926709
1739731,75.0,72.99889255983447,18.30777619941632,19.31958896705777
1739732,134.0,73.00977036264348,18.30777619941632,19.522441934775323
1739733,202.0,73.02064816545246,18.30777619941632,19.664285571362488
1739734,276.0,73.03152596826148,18.30777619941632,19.7581195823633
1739735,127.0,73.04240377107045,18.30777619941632,19.924815074624227
1739736,45.0,73.05328157387946,18.30777619941632,20.1625649661234
1739737,126.0,73.06415937668845,18.30777619941632,20.46889347757856
1739738,204.0,73.09679278511543,18.30777619941632,21.76718048611902
1739739,312.0,73.10767058792445,18.30777619941632,22.314119660234212
1739740,127.0,73.11854839073342,18.30777619941632,22.91168981186837
1739741,19.0,73.12942619354243,18.30777619941632,23.556038032477307
1739742,22.0,73.14030399635142,18.30777619941632,24.24343477042543
1739743,28.0,73.15118179916043,18.30777619941632,24.970325089522255
1739744,34.0,73.16205960196942,18.30777619941632,25.73336248167114
1739745,122.0,73.17293740477841,18.30777619941632,26.529428152108423
1739746,156.0,73.18381520758741,18.30777619941632,27.355638824032138
1740625,34.0,72.9880147570255,18.298641980018868,18.822293106236337
1740626,145.0,72.99889255983449,18.298641980018868,18.68770901933919
1740627,196.0,73.00977036264347,18.298641980018868,18.630566897817676
1740628,183.0,73.02064816545247,18.298641980018868,18.651578523137776
1740629,208.0,73.03152596826146,18.298641980018868,18.750481161923226
1740630,3.0,73.05328157387946,18.298641980018868,19.176190455505576
1740631,-1.0,73.08591498230645,18.298641980018868,20.342404349541066
1740632,128.0,73.09679278511544,18.298641980018868,20.856831031774377
1740633,192.0,73.10767058792443,18.298641980018868,21.427020105089134
1740634,271.0,73.11854839073344,18.298641980018868,22.04864586336282
1740635,186.0,73.12942619354243,18.298641980018868,22.71748626411368
1740636,98.0,73.14030399635142,18.298641980018868,23.42949815596888
1740637,108.0,73.15118179916041,18.298641980018868,24.180868252588706
1740638,116.0,73.16205960196942,18.298641980018868,24.96804355542813
1740639,72.0,73.17293740477841,18.298641980018868,25.78774539292955
1740640,92.0,73.18381520758741,18.298641980018868,26.636971108659683
1741533,87.0,72.99889255983447,18.2895072732268,17.677154651775524
1741534,82.0,73.00977036264348,18.2895072732268,17.616734973466333
1741535,89.0,73.02064816545246,18.2895072732268,17.63895432263671
1741536,122.0,73.03152596826148,18.2895072732268,17.74350224715903
1741537,12.0,73.05328157387946,18.2895072732268,18.192790016298108
1741538,20.0,73.06415937668845,18.2895072732268,18.531707497163545
1741539,1.0,73.08047608090195,18.2895072732268,19.171885050789456
1741540,17.0,73.09679278511543,18.2895072732268,19.956420743190648
1741541,83.0,73.10767058792445,18.2895072732268,20.551606233460692
1741542,272.0,73.11854839073342,18.2895072732268,21.19891772235654
1741543,212.0,73.12942619354243,18.2895072732268,21.89373221612722
1741544,120.0,73.14030399635142,18.2895072732268,22.631674971858402
1741545,126.0,73.15118179916043,18.2895072732268,23.40866757507556
1741546,110.0,73.16205960196942,18.2895072732268,24.22095223514239
1741547,116.0,73.17293740477841,18.2895072732268,25.065098057694733
1741548,128.0,73.18381520758741,18.2895072732268,25.937994487524737
1742433,7.0,72.99889255983447,18.28037207924819,16.66695918556699
1742434,2.0,73.00977036264348,18.28037207924819,16.602863699853668
1742435,3.0,73.02064816545246,18.28037207924819,16.62643802823176
1742436,93.0,73.03152596826148,18.28037207924819,16.737311728754545
1742437,64.0,73.04240377107045,18.28037207924819,16.933770112780827
1742438,1.0,73.05328157387946,18.28037207924819,17.21288298013099
1742439,24.0,73.06415937668845,18.28037207924819,17.570711843035685
1742440,47.0,73.07503717949743,18.28037207924819,18.00256350585749
1742441,43.0,73.08591498230645,18.28037207924819,18.503255789781626
1742442,3.0,73.09679278511543,18.28037207924819,19.067366383164114
1742443,93.0,73.10767058792445,18.28037207924819,19.68944515941948
1742444,98.0,73.11854839073342,18.28037207924819,20.36418042813924
1742445,52.0,73.12942619354243,18.28037207924819,21.086518021286818
1742446,102.0,73.14030399635142,18.28037207924819,21.851737778547704
1742447,129.0,73.15118179916043,18.28037207924819,22.655494908541744
1742448,71.0,73.16205960196942,18.28037207924819,23.4938344909386
1742449,61.0,73.17293740477841,18.28037207924819,24.363186830799027
1742450,122.0,73.18381520758741,18.28037207924819,25.260350154846044
1743342,1.0,73.02064816545246,18.27123639829118,15.614061190721118
1743343,36.0,73.03152596826148,18.27123639829118,15.732071359692487
1743344,96.0,73.04240377107045,18.271236398291176,15.940923298022891
1743345,1.0,73.06415937668845,18.27123639829118,16.61596762249935
1743346,16.0,73.07503717949743,18.27123639829118,17.071987527625016
1743347,51.0,73.10767058792445,18.27123639829118,18.842364927119405
1743348,41.0,73.11854839073342,18.271236398291176,19.546363085514123
1743349,40.0,73.12942619354243,18.27123639829118,20.297825194414447
1743350,52.0,73.14030399635142,18.27123639829118,21.09167867438154
1743351,100.0,73.17293740477841,18.27123639829118,23.683862394326045
1743352,126.0,73.18381520758741,18.27123639829118,24.6058073492089
