longitude,latitude
88.37042650051866,21.746795852198787
88.86905247762448,21.79023426246509
88.30343354605797,21.86602706172468
88.40856893622227,21.7662161186483
88.58690121777909,21.74383982991905
88.28982069798418,21.74147931063303
88.32841181429708,21.75433737124491
88.60710291628371,21.744383186646886
88.18841602032768,21.704800395507263
88.35776337985963,21.721711625729906
88.1330230509437,21.772382713530945
88.9980774850451,21.692937293282526
88.75428185781706,21.772536606856647
88.62920120664985,21.661029448101555
88.54950895230395,21.718088458965973
88.70502507635703,21.670094786705018
88.89846040162968,21.68614545130505
88.09481114361971,21.697778726298736
88.8170733923721,21.695894999469402
89.02537163131663,21.71558705322675
88.96072808060364,21.64122418691697
88.57738185941503,21.64488318978199
87.6973492988375,21.676190120696184
88.97312076412054,21.682621272804464
88.32155763217722,21.65192381046992
88.43947106666917,21.697313352289967
88.20165509215407,21.65448602044215
88.3965850041036,21.667514924314407
89.1300206757836,21.588090116726388
87.35965691313008,21.572416775660784
88.54241960330913,21.6034505241136
88.74734670623054,21.599923247856797
88.25009099523176,21.647311724820664
88.17569796793018,21.565286015784142
88.85808294475501,21.566457867178777
88.50915411892966,21.557674039782807
87.14057979025701,21.473937989023117
86.98475380438524,20.85950937744213
86.9881710953614,20.80114130144659
86.98098230652491,20.779819058884193
87.06971814336154,20.783954421379537
86.88328851810185,20.962040799263644
86.90601474694326,20.77839119963617
87.08253988344703,20.762023798224153
87.05150934516561,20.736670851021717
87.06946951150034,20.74247479654316
86.79889006831974,20.438864519314603
86.7934550479513,20.372997574948034
86.79808740389632,20.372799706690973
86.85876875217316,20.569233284830375
86.4268389350606,20.029287016427222
86.32110593983118,20.006771867975907
86.33739704806145,20.00839559717915
86.59413939684394,20.198671802979273
86.4228177800757,20.005826075608805
72.75068399855961,19.954994535910952
72.69497300999612,19.87854726153731
72.71783729357803,19.706927071895365
72.85565228463415,19.531187885803416
72.7928670743161,19.524994155214223
72.78099460028663,19.52498114616432
72.8027666915826,19.51155008241449
72.78907969401826,19.511356565640877
72.81636268701676,19.50083034223526
72.73345122428836,19.462023514320933
72.77500142494503,19.54313571448593
72.85379263190794,19.331514033560286
72.82595283203473,19.29107283886578
72.83422112358672,19.327255909213708
72.79708370757702,19.284223606889014
72.8016771734659,19.247957419792336
72.83001685869993,19.239381209131444
72.80631121120851,19.229280981231167
72.81397023194268,19.21921503937728
72.78740353088972,19.22350781926172
72.81161286987914,19.1805236760534
72.7931612999874,19.16092317350507
72.81306479688753,19.135351896732374
72.99064788062711,19.07958522400887
72.9869361556447,19.071753811803536
72.86086373684101,19.067597535277596
72.83241853807795,19.151631511781638
72.88446978476443,19.0178292529065
72.9980937692502,19.10948195403856
73.0583884697729,19.00745033997231
72.93215716681875,19.07335652174857
73.06803208798235,19.01477757983813
72.93422485568742,18.96294272106575
72.90086965685508,18.95963009645467
72.97876183729417,18.962584933696018
72.82773991634453,18.96853615757467
72.99008265915083,18.862657139473363
72.97493695562208,18.480170090633614
73.01228683881529,18.13081790086909
73.09575134741172,17.82966362222422
73.21265439790898,17.450515822289592
73.26957298745526,17.11705891967666
73.37938883522745,16.622696614081015
73.32733754956917,16.75463298947757
73.38529648279898,16.555191194893844
73.33249629904081,16.5166001950646
73.40709440160484,16.49249646241807
73.46079096548587,16.041886357060825
73.42443859768959,16.26385809386474
73.58728709667986,15.899025771678513
73.70588171652456,15.67796648881941
73.8191339138293,15.543638755035007
73.90614485624624,15.26044482398997
84.87246604997436,19.214087964527163
84.4344292706002,18.68606571955858
83.94491039296764,18.240644064920698
83.5760323241568,18.007649971944566
83.45169297553488,17.913810986533324
83.23451514892751,17.66924568680629
82.73682771359432,17.358092407532727
82.34694074457612,16.94137449537608
82.3069143936605,16.628137135688497
82.31518504902648,16.612637696095273
82.30189712171209,16.601946493254033
81.54614119153123,16.388546175291783
81.3366659041124,16.355524640572412
81.39697450876558,16.344622623285236
81.32049886655297,16.340634265647456
81.31223195399079,16.333123721478113
81.29855338862471,16.327895156614826
81.34180451074725,16.33561502973388
81.72250910655806,16.343145071904278
81.28071468846136,16.318056136947853
82.13934390620149,16.518910731644073
81.63627742668031,16.3411288267171
81.31861454790663,16.314732359147175
80.63685836282531,15.849627147647803
81.19955842108304,16.108087212655015
80.86936956200948,15.753697782425304
80.16942507302288,15.442056477539467
80.05270458443151,15.009657374216962
86.36476178402204,19.987099869114022
86.39942761453747,19.983406127672023
86.39177765234815,19.982972436025154
85.62075280466561,19.722525699867003
85.59133029775532,19.71354876574349
85.42390490341498,19.703371924910126
85.56125977848785,19.70126377164585
85.54938448804621,19.698644484179674
85.53860661091151,19.6915462143723
85.97725544271026,19.83790105787075
85.52567200989219,19.75048475180143
85.30660818158826,19.696224217908476
85.35411927101562,19.81708492889367
85.51736741678504,19.679215801529505
85.4142149352698,19.6842981029768
85.50766548956067,19.676469511070135
85.49166870117188,19.67214584350586
85.4923439025879,19.671982765197754
85.49011172708373,19.67186865254068
85.48859503629072,19.67043146689138
85.49373393608028,19.67018234914386
85.48859282110875,19.668297809724567
85.48952516443403,19.667006400767107
85.494920802197,19.667504449170917
85.49458694458008,19.666417121887207
85.49426651000977,19.666048049926758
85.49150954771872,19.666141594323307
85.49366978984662,19.665842340624394
85.214687415633,19.66631549928742
85.4733685210655,19.68251139840067
85.46982904917976,19.662217211472758
85.3919233898713,19.665301740694936
85.43716327724894,19.64711167541267
85.16995782609209,19.654683380557373
85.2079458558883,19.607836104045987
85.27130072168985,19.630630231068324
85.34429592302584,19.640159200158365
85.13235948924527,19.599435812735383
85.22888346364726,19.599013853859056
85.1300883198218,19.554614671683737
85.14581463644018,19.555393632728766
85.13804881421368,19.484990167298896
85.12710393325202,19.553681083168012
85.3263480947177,19.58776460577482
85.11247853809154,19.41833467276512
85.02855433152119,19.34687700268741
74.05142429657664,14.951294297215645
74.19853549604716,14.880785494179063
74.09464708986708,14.875877145500326
74.09542677386452,14.84273584493723
74.09085638221657,14.835749193475257
74.05490120303156,14.817523940140553
74.0834143763213,14.790724903477376
74.10736438038941,14.751915721312239
74.186521945065,14.788759957953378
74.39469010648155,14.466358540236063
74.39911281728908,14.313655402667873
74.3668438231047,14.490401252744345
74.47201920133537,14.27056697545517
74.47137721012167,14.08474912785604
74.4864389254776,14.023399530270387
74.32744496382787,14.014863671911732
74.4832084550262,14.0086763764759
74.4872079602782,14.147531109266694
74.60677642229841,13.863561929727398
74.68102495054386,13.663996717392632
74.67776870727539,13.659950733184816
74.67960901739656,13.657100748690992
74.68874865735373,13.654977226254374
74.73672889140661,13.643947638153481
74.73550020543618,13.642998775737102
74.66979027917479,13.691492306507575
74.73323890475568,13.638214364369762
74.72926884646611,13.465469581294698
74.71158670035823,13.444529138209736
74.70720774420963,13.410277078567558
74.67039453884976,13.379301519179394
74.6817109895565,13.345002039250343
74.68487717347395,13.338986491300734
74.68750957149634,13.333164634801975
74.7089009750096,13.448471518794669
74.7717437947618,13.10120760579325
74.81903643654354,12.913052242850778
74.93265798462778,12.593483469596572
72.71302689485807,11.691405966473377
72.18687558154207,11.600239837259785
73.00579187164672,11.486123830798107
72.78452939233239,11.249142299868176
72.77862338504876,11.233905218146385
72.77344529698071,11.21565193838618
72.72835004172232,11.133862331215395
72.72892032014633,11.12731557172962
72.72036961394967,11.121116388384722
72.33473210869694,10.95944291224575
72.33343613100897,10.954757487277671
72.32048116755786,10.949631769291434
72.28730053186824,10.942250530135892
72.18798335602854,10.84994680867256
72.16638115853377,10.814170956937998
73.6789456401249,10.811595753317103
72.53360811498439,10.782622868712195
72.6334213615693,10.560401063545195
72.32906730194168,10.135214878910249
73.65907363280299,10.144940840890232
73.65042764035597,10.111989693191665
73.62496927594242,10.077113493795164
73.63076641487618,10.071984997991013
73.64483885227388,10.077620481274652
72.28660580000998,10.046893678753468
75.0864071838496,12.274085104759672
79.91306381025099,12.102217473926794
79.82161291696389,11.891105808510021
79.80637103397137,11.83449726387595
79.7997421438645,11.80971785283181
75.36203350337773,11.87293098673565
79.77321329231695,11.62530962387941
79.7906750441426,11.374157756163429
79.81607604829172,11.381298894653376
75.67390262764332,11.453015327456981
79.82728685959907,11.305633922430081
75.81769523519048,11.199799003697876
79.84782076441756,11.116131927916749
79.84846688372338,10.90197507781607
75.90004064456099,10.920845181388769
79.50286562694453,10.35518451848277
79.6323639218639,10.327743726098946
79.72423555609679,10.3172800834549
79.5147183208808,10.327006747080375
79.7162551122107,10.313773093936998
79.70615726168313,10.305647737153409
79.63655376754414,10.312692183728975
79.85139618025596,10.546677834476428
79.72603263768201,10.311825852650983
76.05679243035773,10.460911574143072
79.33131097051064,10.27218100871726
76.2326756025944,10.000141143798826
76.240310004705,10.000817412058462
76.19449622315511,10.102574663320082
76.22360018884662,10.101311687250455
79.24073694319605,10.06253910462647
80.13034186031449,14.483385755245013
80.1633514873357,13.943308843542674
80.17316990581948,13.919685179876003
80.18823003740384,13.87302404101105
80.0704162996811,13.867103480160463
80.17119931568485,13.881372213007563
80.19697432840435,13.853231781771521
80.10195031821308,13.865806280758814
80.17313323740841,13.841560458736916
80.12148075112434,13.833991843594523
80.15846906617666,13.823802087791067
80.19306442850439,13.824587042378184
80.0975435448742,13.804254465814472
80.07788845263138,13.815329443873264
80.16255045699697,13.787086131342933
80.14440231478942,13.758953479959372
80.0789551832818,13.767686078949872
80.12868025734986,13.77650938671476
80.14389400699231,13.73742198107363
80.1179979493234,13.71372401479827
80.08792272007767,13.840004405701436
80.11094949151286,13.648100457321911
80.13048126076828,13.641415428549987
80.13971107736272,13.602346302175347
80.15229063659794,13.595887584097568
80.2085710590959,13.777902185265432
80.05883317173131,13.645405257954815
80.14416034727896,13.567925338028644
80.08217136058542,13.543510306608589
80.18970288083493,13.51489639689616
80.09665032970167,13.516615443912167
80.25813186736627,13.445013020296525
80.31719673928302,13.441615639995797
80.28801955704283,13.494648424251796
80.3053332183758,13.418905082862361
80.316011857519,13.405602826992693
80.31934473391476,13.397012531161923
80.28339970113088,13.378350902524076
80.28633692441566,13.060240052085254
80.18177864662078,12.612099439756587
80.01665472280152,12.272532461058557
93.00519805505871,13.665888693503025
93.04936677677998,13.653323837951957
92.88651117148257,13.602726532334707
92.90057696429211,13.54246786207976
92.90661540766021,13.524151992626987
92.86483199645853,13.520739178671713
92.98502032765387,13.527512731679865
93.0944024011348,13.444640904691212
94.25903579227585,13.453882842919404
92.82645287633315,13.440294462882079
93.06593873446228,13.430416238850652
93.08582168038761,13.426230812459785
92.80793054114258,13.423979869262961
93.04444224805911,13.395617319172876
93.05956606325422,13.395321223999339
93.01751866154582,13.371596506676223
93.03405378983767,13.36358421051084
93.02412357934367,13.36174371368196
92.94987130833256,13.35828702041264
93.0197447193892,13.348464038764623
92.96129456912703,13.345133375009254
93.011797565189,13.417224522970484
92.8793541069275,13.423113785447432
93.0153519594991,13.326821045078322
93.0586913692088,13.349295037861804
93.0699623073423,13.310875435860503
93.00783483197078,13.29717292365397
92.98080172292939,13.313466328808527
92.84029269886855,13.245675379291459
92.74941601027363,13.209574406118861
92.8405861656334,13.236734902110335
92.88837471494503,13.121055002357611
92.80724155498649,13.09825720214441
92.81477124597183,13.089275110766858
92.69973092912076,13.09407027743763
92.94059644072556,13.079979714351955
92.92328990149977,13.037031408212618
92.94307377433668,13.029357986227444
92.91068651389773,13.103671530418445
93.0171186808765,13.129677192947698
92.81744532711755,13.108094373500958
92.82805191091911,13.014127479354539
92.92625527835098,13.01553023445497
92.90720051917242,12.984670272514386
92.89916005345752,12.94673625314865
92.95284413031767,12.948282827506468
92.8857588272483,12.940246505911249
92.97148515777693,12.9730054399566
92.75597930970874,12.934390907475546
92.75816452551021,12.927601249881581
92.86656667329383,12.929805390544775
92.92806470586639,12.919151591391831
92.74832978477203,12.90721756990345
92.7909800785146,12.897930513882475
92.86109513483458,13.019731059059328
92.74730280807242,12.8986366595817
92.78329402474468,12.89671131014703
92.74170224237447,12.896880668931306
92.78006132721968,12.889705328842991
92.81718064714721,12.966834765335124
92.7656562569935,12.857358810264389
92.7156961584419,12.853963667767507
92.72332833074441,12.818227010356543
92.7824649221118,12.802354067310453
92.68130271208568,12.889608739188724
92.80636548512742,12.845112462029437
92.70509479893865,12.78334165860394
92.74388070280041,12.77439900951016
92.75090000229541,12.64918762376133
92.76644288131892,12.61979061957059
92.68116898960065,12.60922137411165
92.6768203123978,12.539487753315509
92.6677424843474,12.531770611508593
92.75213987662806,12.63558274810709
92.91075196154966,12.468263443981916
92.93336621291807,12.712475254425115
92.87107680023331,12.423170783072806
92.87568211319442,12.45921707577871
92.85109181443204,12.398333132108206
92.8731786125463,12.387835757307116
92.93498532129412,12.395136118063178
92.80851129211318,12.426576141239428
92.90958147073442,12.344522530715938
92.8901107158001,12.323727684210724
93.06501055372303,12.31675785844067
92.86859672779495,12.320984547929427
92.76258864988007,12.312130290509502
92.76559263825784,12.300960968376534
92.82532060020682,12.329535758519418
92.72234100587266,12.370619869538514
92.76356308271207,12.289838906346361
92.87906081742491,12.285548489852822
92.77066584283511,12.280543679190774
92.86658305048874,12.282177676850768
93.023129277771,12.275150193922778
92.7572462776774,12.278955355896086
93.85038656480386,12.280271093681973
92.73812439483702,12.267553649594614
92.86027371612131,12.24234850743704
92.7060487502772,12.26678843735525
92.92076905265559,12.27167033014873
92.73697911109139,12.229370358712655
92.81116625786775,12.269850024685493
92.88690706319916,12.232744346456144
93.08652052553789,12.235169443188502
92.92900340252557,12.208472396977335
92.86772060472639,12.197894918815832
92.72685670070456,12.209676175541357
92.75072627351688,12.204324340676386
93.1140701086835,12.138981758849983
93.05280271480721,12.113807920253233
92.97400469738973,12.128315256502797
93.06588030986815,12.144897964477678
92.81595667782886,12.160433747594295
92.75530304407779,12.127099405666467
92.9768118452155,12.078175395998562
93.02286990202802,12.10360634047679
92.77495575420956,12.043493245307243
92.75016785345947,12.037261453286025
92.77001692360129,12.012104393844924
92.75947729261628,12.000465373354597
92.73538812582662,11.977993307468935
92.7484834956679,11.980490728837932
92.68425617594384,12.118491909621754
92.72898117302411,11.95190021620045
92.75111680597969,11.951942220158648
92.56362029942417,11.943737540966326
92.59544416837825,11.949573768045948
92.7181305377924,11.91405638529399
92.99289600208881,11.967063492006659
92.5767334617254,11.885541399811483
92.54050446841174,11.816719160662942
93.03942724215798,11.826245303511307
93.07845171226606,11.776752066356776
92.6981506091717,11.871424977202715
92.74401178228331,11.831188208430284
92.58150716084933,11.727662204774127
92.60754838239339,11.569244506239011
92.5722839405229,11.558391356913233
92.54490652153098,11.575893997464897
92.62552999269847,11.53878554827541
92.59007949774556,11.545650073973366
92.61090896148711,11.539576519146118
92.60263223480781,11.522581890385348
92.2408686462018,11.55301139891562
92.56073128469394,11.523307870610587
92.70712882293545,11.640461216864681
92.64895985163383,11.547389736137987
92.54632109849915,11.388093427860413
92.55853333364286,11.387952700931548
92.63921565458512,11.413964120138727
92.71608429926334,11.313584875535893
92.70505307018665,11.296715496509544
92.69355975295063,11.257638650323212
92.6737082718928,11.176897150388552
92.7283072819559,11.13697688875481
92.66285533238839,10.978640469010315
92.22117239299978,10.971619411727334
92.61176286459222,10.924414256522791
92.52059770964676,10.880121622012823
92.51207761141923,10.86047934365577
92.57843972975246,10.780875721074343
92.51202400945702,10.80424217390098
92.45771227100992,10.617620914561657
73.01370783593913,8.301812246079535
73.04792431814286,8.276890728252566
76.22702822425708,9.994240165712172
76.25120121144373,9.99267757355747
76.26944496484332,9.992328047659225
76.25797117941731,9.982950230823104
76.24845599293437,9.9808063715005
76.24164753964246,9.98653632919306
76.23883132845822,9.987558658645936
76.27516164118379,9.950359503056387
76.30992022505087,9.902492409950984
79.15946358447448,9.925780128265336
76.37326582508193,9.844945082919534
76.32410772405285,9.921202505382793
76.35080852324037,9.838234128181243
76.35795666375594,9.848568178260985
76.36660813351911,9.817884836298933
76.3368165340192,9.760390382076642
76.33964866027732,9.745943057910626
76.33460782693959,9.74479127061306
76.38391978751677,9.615455365011398
76.39924501796736,9.702777662731382
79.21098041492927,9.247391476333775
79.17912147742175,9.245655942856141
79.18583697997066,9.236460552091884
79.19740152808474,9.23481361649571
79.1272360542147,9.215749352158364
79.0740322436359,9.200375820183924
78.96643446357294,9.187203754151891
78.9210553715,9.183521386092602
78.71119696210849,9.179718296923385
79.3163662861297,9.249269283477078
78.82240727733142,9.167962584859717
78.75823398369809,9.157110693392388
78.7325673565701,9.153154967173572
78.69841385927336,9.155383858278597
76.33617125177577,9.648801257275204
79.46155155344847,9.130443085417136
76.45022718354778,9.188533944968745
79.4751940271156,9.120467024337053
78.53858134987573,9.102290940626956
78.58014747223004,9.104791843145353
78.8621283822197,9.355802229064068
78.49211842473886,9.088612078383589
78.32852154179149,9.04858554877255
78.25371980974961,8.95215706297129
78.22698575267874,8.867235498702398
78.2131029662438,8.833604860896545
76.55515069745508,8.949758030469185
78.1880098707776,8.730101526754696
78.15552513037208,8.718930188532923
76.8495715716954,8.552199685542623
77.79044707198679,8.224170408347975
77.56550494416162,8.11461431512804
77.31380547178583,8.156976736905422
92.77567665140594,9.176145759304244
92.85704999424301,8.823040341005875
93.04238875937865,8.448915256715768
93.614011944265,8.493289629518141
93.6385747822203,8.386091354015324
93.2286613591689,8.240906237728517
93.12983156806904,8.264797149048569
93.57172882572229,8.081990743563688
93.49480512049857,8.105186532235681
93.54036459229464,7.9848163472916145
93.37593678135059,7.94287760560897
93.5236955823664,7.521411061996886
93.61534201875757,7.48136194827051
93.62919920132785,7.475759089442306
93.66846232616979,7.406021827719558
93.74737770628703,7.401676291144628
93.82587148582014,7.289852300266284
93.66732044481492,7.349797417200935
93.69429846672251,7.221658649007307
93.78370037012755,7.0698915127197965
93.82420892414005,6.817360743425985
